path	verdict	evidence
/home/reyerchu/_a1456	RECOVER	on host 112: 0 of the 0 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_matrix_63x8_census_freshness.py) = c664219faf3d9b0eabf27f72fbc00f2bd97e1102e87906136a187491b8858806 here, 9cfe2ae6ad0a83ccc079a7ee18ddfdf0910f4dc6e5170d7d238b8b5bc2efad8a on main (uncommitted, on no branch); that file is python, 435 lines — The published 63x8 census must reproduce, and it must carry its own caveats.; 1 modified + 0 new uncommitted file(s) on no branch [worktree HEAD when judged: 3d13e2c59eb -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `main` in the clone, so the commit survives the directory]
/home/reyerchu/_a1610	RECOVER	on host 112: 2 of the 2 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/matrix_mutation_ledger.py) = cc2c42d7598a880e10be39d10d03fbc8702de520df8b6752e473e730f3f7f65b here, 92864809ff416beaaa10af9b0b91efe403f206b792e7a7df9b00551718cee424 on main (2686 lines here vs 3227 on main); that file is python, 2686 lines — matrix_mutation_ledger.py — a cell may not be called ENFORCED until a NAMED, [worktree HEAD when judged: 66ed68a707f -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. Put it on a branch first -- `git -C <clone> branch <name> <sha>` -- or copy the files out. It IS preserved: commit 66ed68a707f is a parent of harvest/rescue-8HD-d-unreferenced on origin (anchor 8238d2b694e), so `git fetch origin harvest/rescue-8HD-d-unreferenced && git checkout 66ed68a707f` restores it even if the directory goes.]
/home/reyerchu/_adv_lgate_unknown	RECOVER	on host 121: 5 of the 6 files it owns differ from main. sha256(tools/gatekeeper-land-differential.sh) = 2ab5c639721f89028ef6b729db0bc17076b775cd78ab490baf10864a3174c4cf here, 2b8735f27571a5b0b59baaf5ff8195228d1d599a2770c1d15218d5fe73e645f4 on main (684 lines here vs 752 on main); that file is shell, 684 lines — gatekeeper-land-differential.sh — THE LANDING GATE, ASKING THE RIGHT QUESTION.; 2 modified + 1 new uncommitted file(s) on no branch [worktree HEAD when judged: fa7c1382660 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `adv/lgate` in the clone, so the commit survives the directory]
/home/reyerchu/_advkill_lgate	RECOVER	on host 121: 9 of the 13 files it owns differ from main. sha256(README.md) = 19501417136a66ff37adfd3e895d8b535f0c2ce6436dbbd237ba3cf2b6856b92 here, 2e9435de94f1cbecfc3f3390d1ad687ed762e7ca370d1a392648d42dfeb38871 on main (548 lines here vs 557 on main); that file is markdown, 548 lines — Vibe-IC; 2 modified + 1 new uncommitted file(s) on no branch [worktree HEAD when judged: 1c926d0c7a5 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `advkill-candidate` in the clone, so the commit survives the directory]
/home/reyerchu/_agent_scratch_sub_gf180_11029/wt_pr	RECOVER	on host 121: 13 of the 13 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/data/riscv_isa_ref_oracle/common.inc) = a2394e389954c97f7d3d8abc2c77c564916b92e0fc29c9284cfb2c67c4f6617c here, (origin/main has no file at this path) on main (64 lines, a path main does not carry); that file is file, 64 lines — -- shared prologue/epilogue for every subservient firmware case ---------- [worktree HEAD when judged: f60c654ba01 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `feat/riscv-isa-ref-oracle-tb-gen` in the clone, so the commit survives the directory]
/home/reyerchu/_agentjob_i1027rw/wt	RECOVER	on host 121: 29 of the 3870 files it owns differ from main. sha256(benchmark-data/BENCHMARK_IC_CAMPAIGN_STATUS.md) = fd799fc3bae89fa95b8950b902564f710ec0aa48c5fda3d33dc1fce09ddbeed6 here, (origin/main has no file at this path) on main (53 lines, a path main does not carry); that file is markdown, 53 lines — Benchmark IC campaign — open-PDK IC×PDK matrix status [worktree HEAD when judged: a925fcb35e9 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `rework/1027` in the clone, so the commit survives the directory]
/home/reyerchu/_agentjob_lgate/gate	RECOVER	on host 121: 5 of the 6 files it owns differ from main. sha256(tools/gatekeeper-land-differential.sh) = 8da4254db0ff4b62d087989ec853fb7221b727ee8cb848b050cea8d7d146a919 here, 2b8735f27571a5b0b59baaf5ff8195228d1d599a2770c1d15218d5fe73e645f4 on main (643 lines here vs 752 on main); that file is shell, 643 lines — gatekeeper-land-differential.sh — THE LANDING GATE, ASKING THE RIGHT QUESTION. [clone /home/reyerchu/_agentjob_lgate/repo has a LOCAL-PATH origin: `git fetch origin main` there fetches that path's local branch main and exits 0, and it moved origin/main backwards from a00f53f2094 to f6db3e921e6 on the first attempt. The ref was repaired from a clone with a real https origin and re-checked at a00f53f2094 immediately before this verdict.] [worktree HEAD when judged: bd20fc88d40 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. Put it on a branch first -- `git -C <clone> branch <name> <sha>` -- or copy the files out. It IS preserved: commit bd20fc88d40 is a parent of harvest/rescue-8hd-3-agentjob-lgate on origin (anchor bd20fc88d40), so `git fetch origin harvest/rescue-8hd-3-agentjob-lgate && git checkout bd20fc88d40` restores it even if the directory goes.]
/home/reyerchu/_batch41	RECOVER	on host 112: 32 of the 65 files it owns differ from main. sha256(benchmark-data/ic/INDEX.md) = ef98fd8a589957473005e5a5113c87e1f031e386c63bdb202f31b249c1df7ea2 here, (origin/main has no file at this path) on main (84 lines, a path main does not carry); that file is markdown, 83 lines — `benchmark-data/ic/` — what each published cell IS [worktree HEAD when judged: 6c91641b85f -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. Put it on a branch first -- `git -C <clone> branch <name> <sha>` -- or copy the files out. It IS preserved: commit 6c91641b85f is a parent of harvest/rescue-8HD-d-unreferenced on origin (anchor 8238d2b694e), so `git fetch origin harvest/rescue-8HD-d-unreferenced && git checkout 6c91641b85f` restores it even if the directory goes.]
/home/reyerchu/_batch42	RECOVER	on host 112: 32 of the 67 files it owns differ from main. sha256(benchmark-data/ic/INDEX.md) = ef98fd8a589957473005e5a5113c87e1f031e386c63bdb202f31b249c1df7ea2 here, (origin/main has no file at this path) on main (84 lines, a path main does not carry); that file is markdown, 83 lines — `benchmark-data/ic/` — what each published cell IS [worktree HEAD when judged: 2a942150b98 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. Put it on a branch first -- `git -C <clone> branch <name> <sha>` -- or copy the files out. It IS preserved: commit 2a942150b98 is a parent of harvest/rescue-8HD-d-unreferenced on origin (anchor 8238d2b694e), so `git fetch origin harvest/rescue-8HD-d-unreferenced && git checkout 2a942150b98` restores it even if the directory goes.]
/home/reyerchu/_batch43	RECOVER	on host 112: 31 of the 67 files it owns differ from main. sha256(benchmark-data/ic/INDEX.md) = ef98fd8a589957473005e5a5113c87e1f031e386c63bdb202f31b249c1df7ea2 here, (origin/main has no file at this path) on main (84 lines, a path main does not carry); that file is markdown, 83 lines — `benchmark-data/ic/` — what each published cell IS [worktree HEAD when judged: 6e90026c05f -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. Put it on a branch first -- `git -C <clone> branch <name> <sha>` -- or copy the files out. It IS preserved: commit 6e90026c05f is a parent of harvest/rescue-8HD-d-unreferenced on origin (anchor 8238d2b694e), so `git fetch origin harvest/rescue-8HD-d-unreferenced && git checkout 6e90026c05f` restores it even if the directory goes.]
/home/reyerchu/_batch7	RECOVER	on host 112: 5 of the 9 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/gate_host_independence_check.py) = 2f3d35840b14869df86370a3402332acec1a1d89f9b6ef6aca5d1bcab096318f here, 9f1890efeaf4db6facb710c2e2c0f92029e347cc781001241a71e240915f9c53 on main (885 lines here vs 1434 on main); that file is python, 885 lines — gate_host_independence_check.py — the same commit must give the same verdict. [worktree HEAD when judged: 471490960c6 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. Put it on a branch first -- `git -C <clone> branch <name> <sha>` -- or copy the files out. It IS preserved: commit 471490960c6 is a parent of harvest/rescue-8HD-d-unreferenced on origin (anchor 8238d2b694e), so `git fetch origin harvest/rescue-8HD-d-unreferenced && git checkout 471490960c6` restores it even if the directory goes.]
/home/reyerchu/_batch96	RECOVER	on host 112: 107 of the 221 files it owns differ from main. sha256(benchmark-data/evaluation/verilogeval_human/RESULT.md) = 8863d380f14625ce3e5464698eb8ad0c81367df5d5646fe695bcd5d628021fb4 here, (origin/main has no file at this path) on main (144 lines, a path main does not carry); that file is markdown, 144 lines — VerilogEval-Human (iccad2023 code-complete) — clean-room full re-run, plugin v1.4.81 + vibeic-eda 0.2.26, 2026-07-22 [worktree HEAD when judged: 35bdad45f13 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. Put it on a branch first -- `git -C <clone> branch <name> <sha>` -- or copy the files out. It IS preserved: commit 35bdad45f13 is a parent of harvest/rescue-8HD-d-unreferenced on origin (anchor 8238d2b694e), so `git fetch origin harvest/rescue-8HD-d-unreferenced && git checkout 35bdad45f13` restores it even if the directory goes.]
/home/reyerchu/_batchX	RECOVER	on host 112: 102 of the 211 files it owns differ from main. sha256(benchmark-data/evaluation/verilogeval_human/RESULT.md) = 8863d380f14625ce3e5464698eb8ad0c81367df5d5646fe695bcd5d628021fb4 here, (origin/main has no file at this path) on main (144 lines, a path main does not carry); that file is markdown, 144 lines — VerilogEval-Human (iccad2023 code-complete) — clean-room full re-run, plugin v1.4.81 + vibeic-eda 0.2.26, 2026-07-22 [worktree HEAD when judged: 3ee007b6eaf -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. Put it on a branch first -- `git -C <clone> branch <name> <sha>` -- or copy the files out. It IS preserved: commit 3ee007b6eaf is a parent of harvest/rescue-8HD-d-unreferenced on origin (anchor 8238d2b694e), so `git fetch origin harvest/rescue-8HD-d-unreferenced && git checkout 3ee007b6eaf` restores it even if the directory goes.]
/home/reyerchu/_c_o_caravel_user_project_sky130A_c2_scratch/r8/main	RECOVER	on host 121: 2 of the 3 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/metal_fill/metal_fill.py) = 256b2c92ef7884e14ba972d9e52281afef91d2bfbd18c1f464073fb122e560ab here, b64d5b20170b87c290146a4d71c398dad38cfce534d4b0dcf496c5d2fae155ba on main (390 lines here vs 469 on main); that file is python, 390 lines — metal_fill.py — per-layer density metal-fill on KLayout's native fill engine. [worktree HEAD when judged: d9b72217b02 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `fix/drv-repair-electrical-floor-r8` in the clone, so the commit survives the directory]
/home/reyerchu/_c_o_caravel_user_project_sky130A_c2_scratch/wt	RECOVER	on host 121: 6 of the 7 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/phase3_one_shot_runner.py) = 233e844f01c4005f4e4ea0a80622efd0299e6cf5878c5538af01baa21bd63b56 here, 8dcd4d70c1002f78067001366747ebe36bd5e93b3e5036678eecb9cfc532b226 on main (33911 lines here vs 41667 on main); that file is python, 33911 lines — phase3_one_shot_runner.py — single-call orchestrator for Phase 3 (synth → GDS). [worktree HEAD when judged: 688aad2d32d -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `fix/sdc-gen-surface-residue-r4` in the clone, so the commit survives the directory]
/home/reyerchu/_c_o_edge_llm_accel_nangate45_c2_scratch/wt_scope	RECOVER	on host 121: 4 of the 4 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/break_handler_safety_check.py) = 85a7b59e5567530a84f06b234c453378e5e652b34aefeaaf7a3e33cbd663a028 here, b779eaf1e10527f2ade1bcc5abfe92d9d62fcf64c26fb2992398c74b8e5955e5 on main (254 lines here vs 280 on main); that file is python, 254 lines — break_handler_safety_check.py — Verify that FSM break/reset handlers do NOT [worktree HEAD when judged: 1f2aa7fefd8 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `fix/rtl-scope-collectors-skip-flow-own-output` in the clone, so the commit survives the directory]
/home/reyerchu/_c_o_edge_llm_accel_nangate45_c2_scratch/wt_sdc	RECOVER	on host 121: 1 of the 2 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/phase3_one_shot_runner.py) = f4ba742f2c576e69481fbd163ae39e2855d6d27dfcdb74a4b88efc49fac713c1 here, 8dcd4d70c1002f78067001366747ebe36bd5e93b3e5036678eecb9cfc532b226 on main (33958 lines here vs 41667 on main); that file is python, 33958 lines — phase3_one_shot_runner.py — single-call orchestrator for Phase 3 (synth → GDS). [worktree HEAD when judged: 4ec43a6ed57 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `fix/staged-sdc-resolved-from-canonical-input-dir` in the clone, so the commit survives the directory]
/home/reyerchu/_c_o_edge_llm_accel_nangate45_c3_scratch/wt	RECOVER	on host 121: 2 of the 2 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/phase3_one_shot_runner.py) = abdfcec90ef63c02b00bb559210fe62e174cc6122c73b22497a88d99f1094ac3 here, 8dcd4d70c1002f78067001366747ebe36bd5e93b3e5036678eecb9cfc532b226 on main (34181 lines here vs 41667 on main); that file is python, 34181 lines — phase3_one_shot_runner.py — single-call orchestrator for Phase 3 (synth → GDS). [worktree HEAD when judged: 9f41f420c50 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `c3-edge-nangate45` in the clone, so the commit survives the directory]
/home/reyerchu/_c_o_edge_llm_accel_nangate45_scratch/wt_cdc	RECOVER	on host 121: 1 of the 2 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/rtl_scan_scope.py) = 907eadc7c0d2d43b4bd8d3a06e2bbd3b9b3ab2e458196b6df4c05902267f3d4f here, f650bd329f6b2b48047571460947f0d5defeb1e49a358f2d7adf3ee0b3a77bc1 on main (111 lines here vs 140 on main); that file is python, 111 lines — rtl_scan_scope.py — shared authoritative-RTL scan-scope policy (ORGANIC #545). [worktree HEAD when judged: 81211669ff0 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `fix/cdc-gates-scan-scope-excludes-steps-publication-tree` in the clone, so the commit survives the directory]
/home/reyerchu/_c_o_edge_llm_accel_nangate45_scratch/wt_run	RECOVER	on host 121: 2 of the 8 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/rtl_scan_scope.py) = 907eadc7c0d2d43b4bd8d3a06e2bbd3b9b3ab2e458196b6df4c05902267f3d4f here, f650bd329f6b2b48047571460947f0d5defeb1e49a358f2d7adf3ee0b3a77bc1 on main (111 lines here vs 140 on main); that file is python, 111 lines — rtl_scan_scope.py — shared authoritative-RTL scan-scope policy (ORGANIC #545). [worktree HEAD when judged: 791ba980725 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `run/edge-llm-nangate45-local` in the clone, so the commit survives the directory]
/home/reyerchu/_c_o_edge_llm_matmul_accel_nangate45_scratch/wt_pr	RECOVER	on host 121: 1 of the 2 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/lec_run.py) = aa5908486244776d3b2e65787a25d365759a81619adc637203bffbaf70145291 here, b2de75555d9ce73d13ccd21eb0be31ce952a674f0b05889d4f61f1fd9464453e on main (2166 lines here vs 2234 on main); that file is python, 2166 lines — lec_run.py — Step 13 LEC PRODUCER (RTL ≡ synthesized gate netlist). [worktree HEAD when judged: 1dbe4ec61e3 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `lec-budget-kill-is-not-nonequivalence` in the clone, so the commit survives the directory]
/home/reyerchu/_c_o_edge_llm_matmul_accel_nangate45_scratch/wt_pr2	RECOVER	on host 121: 2 of the 2 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/declared_pdk_is_the_pdk_used_check.py) = 22a689133659ed73efaf3a12bdbba1a1d29206c5ad3e83cba759d4da78718175 here, 33ca4985cd06397bab4cf265c37e6754b33d759ed0ab937b8b126d64548af63d on main (482 lines here vs 848 on main); that file is python, 482 lines — declared_pdk_is_the_pdk_used_check — the PDK that ran must be the PDK declared. [worktree HEAD when judged: 3175d1f2f50 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `pdk-target-unreadable-in-canonical-l19` in the clone, so the commit survives the directory]
/home/reyerchu/_c_rt_edge_llm_accel_scratch/wt_prose	RECOVER	on host 121: 1 of the 2 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/spi_protocol_synth.py) = 34767d08f3d5607f405a98cabcb7029a8ac41bec711d733fe73fe89472edb282 here, b569a23e04a434a596d8f649b7bb967021fc6e43aea0c4408a6772fcbb708ccb on main (1047 lines here vs 1061 on main); that file is python, 1047 lines — SPI-class protocol synth helper. [worktree HEAD when judged: 8b69a095707 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `fix/canned-prose-must-not-outlive-the-fact-it-describes` in the clone, so the commit survives the directory]
/home/reyerchu/_c_rt_sha256_scratch/wt	RECOVER	on host 121: 2 of the 2 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/spi_protocol_synth.py) = cdb71739eadda6a8a0b875afe5d2688247cd2f6d761d32df749c61b7c45de4f1 here, b569a23e04a434a596d8f649b7bb967021fc6e43aea0c4408a6772fcbb708ccb on main (1026 lines here vs 1061 on main); that file is python, 1026 lines — SPI-class protocol synth helper. [worktree HEAD when judged: 639717eea38 -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `fix/l19-note-must-not-contradict-its-own-field` in the clone, so the commit survives the directory]
/home/reyerchu/_c_rt_u_hawaii_adc_scratch/wt_fix	RECOVER	on host 121: 2 of the 2 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/declared_pdk_is_the_pdk_used_check.py) = da359c7dd6ed468a7ff87f10b6c3f01ce59a338b9ab3c7b6e36e156d010ce68d here, 33ca4985cd06397bab4cf265c37e6754b33d759ed0ab937b8b126d64548af63d on main (302 lines here vs 848 on main); that file is python, 302 lines — declared_pdk_is_the_pdk_used_check — the PDK that ran must be the PDK declared. [worktree HEAD when judged: c5b4371a7ce -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is ref `fix/pdk-gate-must-not-claim-misuse-with-no-library-load` in the clone, so the commit survives the directory]
/home/reyerchu/_cpath_priv/basetree	LANDED	on host 112: it owns no files, so 'all 0 matched' would be vacuous; instead its whole tree acb52819052 is byte-for-byte a tree origin/main publishes, at 46db018669c, against main a00f53f2094. A tree OID is a recursive content hash, so every file in it matches a state main published. Working tree clean. [worktree HEAD when judged: 46db018669c -- re-check this before acting; these hosts are live and three of these 80 moved between the first measurement and the second] [safe to delete: its head is reachable from `cpath-work` in the clone, so the commit survives the directory]
