path	verdict	evidence
/home/reyerchu/_jfeas_base	LANDED	rule L0: every file this branch owns is byte-identical to origin/main a00f53f2094812041c8aa6094f27058bc1b14ddd (blob-OID compare, which is a content hash of the exact bytes). nadd=0 (lines it has that main lacks) = 0. e36d81c0a
/home/reyerchu/_jppa_closure/tree	RECOVER	rule R2: vibe-ic-marketplace/plugins/vibe-ic/programs/ppa_closure_run.py sha256 399d6ba4e8545aeb (253 lines) differs from main:a00f53f20 5f7ce8ccb6a7b0b2 (256 lines) - ppa_closure_run.py — execute one declared closed_loop edge, or report that. nadd=1 ndel=4 code_add=1.
/home/reyerchu/_jppa_fixtures/tree	LANDED	rule L0: every file this branch owns is byte-identical to origin/main a00f53f2094812041c8aa6094f27058bc1b14ddd (blob-OID compare, which is a content hash of the exact bytes). nadd=0 (lines it has that main lacks) = 0. 0dc3e9e7f
/home/reyerchu/_jppa_power/base	LANDED	rule L0: every file this branch owns is byte-identical to origin/main a00f53f2094812041c8aa6094f27058bc1b14ddd (blob-OID compare, which is a content hash of the exact bytes). nadd=0 (lines it has that main lacks) = 0. 867de4289
/home/reyerchu/_pg_1613	RECOVER	rule R2: tools/gatekeeper-verify-merge.sh sha256 afd1347dd1103267 (659 lines) differs from main:a00f53f20 baa0fb6b3f0c452f (1420 lines) - gatekeeper-verify-merge.sh — put the landing gates ON THE PATH THAT LANDS CODE.. nadd=812 ndel=5859 code_add=415.
/home/reyerchu/_spmfinal_8HD-6	RECOVER	rule R2: docs/FOUR_FIXES_COMBINED_RUN.md sha256 96a287debf13e617 (224 lines) is ABSENT from main:a00f53f20 entirely - All four fixes ON, in one run — what the flow produced, and where it still stops. nadd=339 ndel=1555 code_add=339.
/home/reyerchu/_tim_priv/wt-jsetup-timing	RECOVER	rule R2: vibe-ic-marketplace/plugins/vibe-ic/programs/declared_clock_period.py sha256 99e27dc51724e874 (399 lines) differs from main:a00f53f20 f61827b78cb9bb20 (462 lines) - declared_clock_period.py — read the clock period the DESIGN declares for the. nadd=54 ndel=972 code_add=54.
/home/reyerchu/_v1123	RECOVER	rule L2: HEAD is an ancestor of main and holds nothing, but the INDEX holds the whole tree of bd2a9a1c (= refs/pr/1123) - 224 staged blobs differ from main and 17 paths are absent from it. e.g. programs/tool_diagnostic_id_gate.py sha256 1d9d24e3cb6e1549 (752 lines) vs main:a00f53f20 1f501b82ff6be19c (1102 lines) - a gate that rejects tool diagnostics with no stable id. Never committed: on no ref at all.
/home/reyerchu/wt-j63x8c	ABANDON	rule A4: identical HEAD to a tree already kept in this shard - the kept copy is /home/reyerchu/jf-63x8-work/base-mml, identical HEAD 3ab7fc723, so no content is lost by dropping this one. Judged against main a00f53f20.
/home/reyerchu/wt-jf63x8b	RECOVER	rule R2: RESULT.md sha256 92c2b26c7dcc97b3 (194 lines) is ABSENT from main:a00f53f20 entirely - Producer identity for the fill and antenna reports (#1119 A3_CROSS_DESIGN). nadd=226 ndel=490 code_add=226.
/home/reyerchu/wt-jm9	RECOVER	rule R2: RESULT.md sha256 5072ef58ce662956 (581 lines) is ABSENT from main:a00f53f20 entirely - The ninth dimension — `verdict_consumed`. nadd=629 ndel=9 code_add=629.
/home/reyerchu/wt-jw1-tapeout	RECOVER	rule R2: vibe-ic-marketplace/plugins/vibe-ic/programs/tapeout_readiness_check.py sha256 d8cdce8748357606 (1554 lines) differs from main:a00f53f20 96053096837fd7f2 (1054 lines) - tapeout_readiness_check.py — the EXTERNAL refusal interface, pointed at a. nadd=1111 ndel=210 code_add=1111.
/home/reyerchu/wt-jw2-extract-err	RECOVER	rule R2: vibe-ic-marketplace/plugins/vibe-ic/programs/magic_extract_illegal_overlap_check.py sha256 38ce45d55a3ccae3 (638 lines) is ABSENT from main:a00f53f20 entirely - magic_extract_illegal_overlap_check.py — read the EXTRACTOR'S ERROR CHANNEL.. nadd=1236 ndel=1188 code_add=1236.
/home/reyerchu/wt-jw2-scratch-revert	RECOVER	rule R2: vibe-ic-marketplace/plugins/vibe-ic/programs/magic_extract_illegal_overlap_check.py sha256 2aa571f93614acd6 (618 lines) is ABSENT from main:a00f53f20 entirely - magic_extract_illegal_overlap_check.py — read the EXTRACTOR'S ERROR CHANNEL.. nadd=1196 ndel=1188 code_add=1196.
/home/reyerchu/wt-main62	LANDED	rule L0: every file this branch owns is byte-identical to origin/main a00f53f2094812041c8aa6094f27058bc1b14ddd (blob-OID compare, which is a content hash of the exact bytes). nadd=0 (lines it has that main lacks) = 0. 6dfe15a32
/tmp/claude-1000/-home-reyerchu-vibe-ic/0144f922-cbe4-48a4-937e-a5e723ca0cec/scratchpad/wt-base	LANDED	rule L0: every file this branch owns is byte-identical to origin/main a00f53f2094812041c8aa6094f27058bc1b14ddd (blob-OID compare, which is a content hash of the exact bytes). nadd=0 (lines it has that main lacks) = 0. 867de4289
/tmp/claude-1000/-home-reyerchu-vibe-ic/0144f922-cbe4-48a4-937e-a5e723ca0cec/scratchpad/wt-ppa	RECOVER	rule R2: RESULT.md sha256 56d44ca4e833a042 (339 lines) is ABSENT from main:a00f53f20 entirely - RESULT — wiring the PPA stack, and the one blocking clause that could not go red. nadd=631 ndel=225 code_add=631.
/tmp/claude-1000/-home-reyerchu-vibe-ic/4dda6029-53c1-403d-a352-47be4c3a1519/scratchpad/wt	RECOVER	rule R2: vibe-ic-marketplace/plugins/vibe-ic/programs/emitted_script_portability_check.py sha256 c85a400a6c229517 (219 lines) differs from main:a00f53f20 7061d39cfbbd30b6 (226 lines) - An emitted analysis script that hard-codes the directory it was emitted in. nadd=101 ndel=321 code_add=89.
/tmp/claude-1000/-home-reyerchu-vibe-ic/4dda6029-53c1-403d-a352-47be4c3a1519/scratchpad/wt2	RECOVER	rule R2: RESULT.md sha256 dfc38eff8bab1105 (488 lines) is ABSENT from main:a00f53f20 entirely - RESULT — the feasibility gate can answer. nadd=756 ndel=1164 code_add=744.
/tmp/claude-1000/-home-reyerchu-vibe-ic/4dda6029-53c1-403d-a352-47be4c3a1519/scratchpad/wt3	RECOVER	rule R2: jm9/RESULT.md sha256 10f888abf29f5526 (177 lines) is ABSENT from main:a00f53f20 entirely - The ninth dimension — `verdict_consumed`. nadd=679 ndel=197 code_add=679.
/home/reyerchu/_a1456	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_a1610	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_batch41	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_batch42	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_batch43	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_batch7	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_batch96	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_batchX	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_cpath_priv/basetree	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_ctrl1532	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_ctrl2	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_ctrl3	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_gf180_priv/wt	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_gf180_priv/wt2	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_i_batch103	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_i_batchv2	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_i_batchv3	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_i_pin_v1519_1091	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_i_solo_1126	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_i_solo_1517	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_jcorpus/base	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_jcorpus/tree	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_jd3	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_jppa_contract/tree	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_jppa_search/tree	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_jppa_skills/tree	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_steps68	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_v1126	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_v1290	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/vibe-ic-wt-a3prov	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/vibe-ic-wt-caravel-slew-drv2	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/vibe-ic-wt-caravel-slew-drv3	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/vibe-ic-wt-subservient-l10-cpu-oracle	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/tmp/anchorfix	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/tmp/claude-1000/-home-reyerchu/4b968d04-058f-4158-87d8-380f5eedccae/scratchpad/vibeic-check	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/tmp/claude-1000/-home-reyerchu/4b968d04-058f-4158-87d8-380f5eedccae/scratchpad/vibeic-decouple	UNREACHABLE	host .112 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_advkill_lgate	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_adv_lgate_unknown	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_agentjob_i1027rw/wt	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_agentjob_lgate/gate	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_agent_scratch_sub_gf180_11029/wt_pr	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/AI_IC_design/_jm9_base	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/AI_IC_design/_jm9_wt	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/AI_IC_design/_jppasearch_wt	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/AI_IC_design/wt-all	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/AI_IC_design/wt-all2	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/AI_IC_design/wt-gint-twopaths	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/AI_IC_design/wt-jw2-placement	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/AI_IC_design/wt_jwire2	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/AI_IC_design/wt-w3-unforgeable	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_c_o_caravel_user_project_sky130A_c2_scratch/r8/main	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_c_o_caravel_user_project_sky130A_c2_scratch/wt	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_c_o_edge_llm_accel_nangate45_c2_scratch/wt_scope	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
/home/reyerchu/_c_o_edge_llm_accel_nangate45_c2_scratch/wt_sdc	UNREACHABLE	host .121 did not answer from .108. Direct ssh: Permission denied (publickey,password). Nested via .105 (the only host whose key .108 holds): Permission denied to .112/.114/.120/.121, so .105 is a dead end not a jump host. bin/rsh key map is written from .120 and does not transfer. NOT read, NOT guessed - needs an agent on .112, whose key opens both per the handoff.
