path	verdict	evidence
/home/reyerchu/_advhyg_polarity	RECOVER	1 of the 2 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/prose_polarity_consulted_check.py) = 1ae6bb4a7d882523f072b3f1141b3b86a74ef82553794f9f5a962a35002b6738 here, 1a6501dfa0fcf3435ee8fdce5a4d3f65f1500d45b5f46ee742375feb33dd8c3c on main (+0/-91 lines vs main); that file is python, 457 lines — A prose extractor that never asks whether the sentence DENIES the value. [worktree HEAD when judged: 92246e102f0 -- re-measure before acting; these hosts are live] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. It IS preserved: commit 92246e102f0 is a parent of harvest/rescue-8HD-7-1-vibe-ic on origin, so `git fetch origin harvest/rescue-8HD-7-1-vibe-ic && git checkout 92246e102f0` restores it even if the directory goes.]
/home/reyerchu/_advkill_verdict	RECOVER	4 of the 6 files it owns hold bytes main does not have. sha256(tools/gatekeeper-land-differential.sh) = 2ab5c639721f89028ef6b729db0bc17076b775cd78ab490baf10864a3174c4cf here, 2b8735f27571a5b0b59baaf5ff8195228d1d599a2770c1d15218d5fe73e645f4 on main (+5/-73 lines vs main); that file is shell, 684 lines — gatekeeper-land-differential.sh — THE LANDING GATE, ASKING THE RIGHT QUESTION. [worktree HEAD when judged: fa7c1382660 -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `adv-lgate-under-review` in the clone, so the commit survives the directory]
/home/reyerchu/_advlost	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 1 modified + 0 new non-ignored file(s) that are on no branch at all. sha256(UNCOMMITTED[MOD:vibe-ic-marketplace/plugins/vibe-ic/programs/matrix_mutation_ledger.py]) = (not on disk) here, - on main (-); that file is (not on disk) [worktree HEAD when judged: f6b0e77dd81 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `H_cnt` in the clone, so the commit survives the directory]
/home/reyerchu/_advlost_after	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 9 modified + 4 new non-ignored file(s) that are on no branch at all. sha256(UNCOMMITTED[MOD:tools/ci/repo_hygiene_gates.sh) = (not on disk) here, - on main (-); that file is (not on disk) [worktree HEAD when judged: f6b0e77dd81 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `H_cnt` in the clone, so the commit survives the directory]
/home/reyerchu/_advred_parity	RECOVER	1 of the 1 files it owns hold bytes main does not have. sha256(tools/ci/test_phase_b_activated_parity.py) = bc97feece7d79ead0501103629560708f4b018e9d23e1818144075baa108c2b9 here, f48aecdea0c0e032581acff85acf71a3b5ff32d6fc29b85a09b9c3fca90bd6de on main (+2/-13 lines vs main); that file is python, 533 lines — Phase-B parity: the landing runtime is exactly ONE recorded state of the [worktree HEAD when judged: 0fdd5f1fc50 -- re-measure before acting; these hosts are live] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. It IS preserved: commit 0fdd5f1fc50 is a parent of harvest/rescue-8HD-7-1-vibe-ic on origin, so `git fetch origin harvest/rescue-8HD-7-1-vibe-ic && git checkout 0fdd5f1fc50` restores it even if the directory goes.]
/home/reyerchu/_advred_preflight	RECOVER	1 of the 1 files it owns hold bytes main does not have. sha256(tools/ci/test_landing_runtime_preflight_gate.py) = d845ac7505dd943a4760afc470d16ba67f7111f3697b2d065a198f5af40f317c here, a8b08838f22fc007ff2b9512fb644f158d3dd4811c7d399f098ee688d4f17795 on main (+7/-222 lines vs main); that file is python, 283 lines — The landing must REFUSE ONCE when it cannot run the protected test runtime. [worktree HEAD when judged: 8c048c20ced -- re-measure before acting; these hosts are live] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. It IS preserved: commit 8c048c20ced is a parent of harvest/rescue-8HD-7-1-vibe-ic on origin, so `git fetch origin harvest/rescue-8HD-7-1-vibe-ic && git checkout 8c048c20ced` restores it even if the directory goes.]
/home/reyerchu/_advrev_env	RECOVER	5 of the 5 files it owns hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = 5ece53fede690ed89c96d933862f3f7c4c634c1529542cfe99487d9555eaa5f0 here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+160/-843 lines vs main); that file is shell, 871 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [worktree HEAD when judged: 231101e4271 -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `work2-collapse-duplicate-gate-runs` in the clone, so the commit survives the directory]
/home/reyerchu/_advsilent_wt	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 8 modified + 4 new non-ignored file(s) that are on no branch at all. sha256(UNCOMMITTED[MOD:tools/ci/repo_hygiene_gates.sh) = (not on disk) here, - on main (-); that file is (not on disk) [worktree HEAD when judged: f6b0e77dd81 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `H_cnt` in the clone, so the commit survives the directory]
/home/reyerchu/_after	LANDED	sha256 identical on 633/633 owned files (e.g. IP/cpu/ibex), against main a00f53f2094. [worktree HEAD when judged: 958563ab8ae -- re-measure before acting; these hosts are live] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. It IS preserved: commit 958563ab8ae is a parent of harvest/rescue-8HD-7-1-vibe-ic on origin, so `git fetch origin harvest/rescue-8HD-7-1-vibe-ic && git checkout 958563ab8ae` restores it even if the directory goes.]
/home/reyerchu/_after2	LANDED	sha256 identical on 633/633 owned files (e.g. IP/cpu/ibex), against main a00f53f2094. [worktree HEAD when judged: 1033eccccec -- re-measure before acting; these hosts are live] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. It IS preserved: commit 1033eccccec is a parent of harvest/rescue-8HD-7-1-vibe-ic on origin, so `git fetch origin harvest/rescue-8HD-7-1-vibe-ic && git checkout 1033eccccec` restores it even if the directory goes.]
/home/reyerchu/_agentjob_lgate_dev	RECOVER	4 of the 6 files it owns hold bytes main does not have. sha256(tools/gatekeeper-land-differential.sh) = 2ab5c639721f89028ef6b729db0bc17076b775cd78ab490baf10864a3174c4cf here, 2b8735f27571a5b0b59baaf5ff8195228d1d599a2770c1d15218d5fe73e645f4 on main (+5/-73 lines vs main); that file is shell, 684 lines — gatekeeper-land-differential.sh — THE LANDING GATE, ASKING THE RIGHT QUESTION. [worktree HEAD when judged: fa7c1382660 -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `adv-lgate-under-review` in the clone, so the commit survives the directory]
/home/reyerchu/_all	RECOVER	12 of the 24 files it owns hold bytes main does not have. sha256(README.md) = b9a62bc3b416562f6271c561d7a1fb5a5d1a8b20643428c74c618350c4c8844d here, 2e9435de94f1cbecfc3f3390d1ad687ed762e7ca370d1a392648d42dfeb38871 on main (+13/-22 lines vs main); that file is markdown, 548 lines — Vibe-IC [worktree HEAD when judged: 562980f5e31 -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `land/clear-all` in the clone, so the commit survives the directory]
/home/reyerchu/_base4	LANDED	whole tree 86e89fd1ff7 is byte-for-byte a tree origin/main publishes, at 3b9d4117b72 (2026-08-20), against main a00f53f2094. [worktree HEAD when judged: 3b9d4117b72 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `docs/step-0-5ic` in the clone, so the commit survives the directory]
/home/reyerchu/_base_check/repo	LANDED	whole tree 99fceb556e9 is byte-for-byte a tree origin/main publishes, at 38ced6d3a23 (2026-08-05), against main a00f53f2094. [worktree HEAD when judged: 38ced6d3a23 -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `m3` in the clone, so the commit survives the directory]
/home/reyerchu/_batch42	RECOVER	51 of the 165 files it owns hold bytes main does not have. sha256(benchmark-data/ic/INDEX.md) = ef98fd8a589957473005e5a5113c87e1f031e386c63bdb202f31b249c1df7ea2 here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 84 lines — `benchmark-data/ic/` — what each published cell IS [worktree HEAD when judged: 4f644a64313 -- re-measure before acting; these hosts are live] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. It IS preserved: commit 4f644a64313 is a parent of harvest/rescue-8HD-7-1-vibe-ic on origin, so `git fetch origin harvest/rescue-8HD-7-1-vibe-ic && git checkout 4f644a64313` restores it even if the directory goes.]
/home/reyerchu/_bm4_pr	RECOVER	1 of the 2 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/placement_legality_check.py) = 12fb2b389fe64c76b43503d516e8e2c5df646311c229a35368d7fad95fa9b837 here, b205b4e10c5f9f450197bb0ac40644b90f925a48844dde0407503988e850d61c on main (+9/-234 lines vs main); that file is python, 553 lines — placement_legality_check.py — Step 17 (Placement) SUBSTANCE gate. [worktree HEAD when judged: 11d2cadd147 -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `fix/placement-legality-reads-the-placers-own-verdict` in the clone, so the commit survives the directory]
/home/reyerchu/_both	RECOVER	3 of the 9 files it owns hold bytes main does not have. sha256(tools/ci/protected_landing_transition.json) = f1805ad01f780c85c35ecdcebf142db2382dc5b0c2411b8804c3a9eb78000e90 here, cc2abdd9d01beeb5269d62eb7e757cfd0deff57a6bcfab9b3b5bc7471ce654f5 on main (+1/-1 lines vs main); that file is json, 1 lines — {"current":{"files":[{"blob_oid":"51e5aea2fb682b23c67e9927a8fe5c800eaeed4d","mode":"100644","path":"tools/ci/_gate_dispatch.sh","sha256":"bc52987bafe4 [worktree HEAD when judged: 99584dc8647 -- re-measure before acting; these hosts are live] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. It IS preserved: commit 99584dc8647 is a parent of harvest/rescue-8HD-7-1-vibe-ic on origin, so `git fetch origin harvest/rescue-8HD-7-1-vibe-ic && git checkout 99584dc8647` restores it even if the directory goes.]
/home/reyerchu/_both2	RECOVER	12 of the 16 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/docs/architecture/ALL_STEPS_v1.4.14.md) = 243b73f3b2a2bbcbb3cfeeb2cc4df1123982e5720d0d3e835dc28fa4e9ce59af here, e54497e6eb62b521019d7a26f8c2b87133145bec9ed2ff8e945b915e4fd882b4 on main (+5/-16 lines vs main); that file is markdown, 242 lines — Vibe-IC — All Steps: Phase → Stage → Step [worktree HEAD when judged: 6dcec95d922 -- re-measure before acting; these hosts are live] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. It IS preserved: commit 6dcec95d922 is a parent of harvest/rescue-8HD-7-1-vibe-ic on origin, so `git fetch origin harvest/rescue-8HD-7-1-vibe-ic && git checkout 6dcec95d922` restores it even if the directory goes.]
/home/reyerchu/_c22	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 4 modified + 0 new non-ignored file(s) that are on no branch at all. sha256(UNCOMMITTED[MOD:vibe-ic-marketplace/plugins/vibe-ic/programs/ci_harness_timeout_ceiling_check.py) = (not on disk) here, - on main (-); that file is (not on disk) [worktree HEAD when judged: 2b93d8723f3 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `H_cnt` in the clone, so the commit survives the directory]
/home/reyerchu/_cl	RECOVER	4 of the 7 files it owns hold bytes main does not have. sha256(README.md) = 4a24ac8c9405c59c1a85f57001f97da118bcbb1f0747eb7af5cabd77ae72ba75 here, 2e9435de94f1cbecfc3f3390d1ad687ed762e7ca370d1a392648d42dfeb38871 on main (+13/-22 lines vs main); that file is markdown, 548 lines — Vibe-IC [worktree HEAD when judged: 84f9639492b -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `fix/corpus-location-test` in the clone, so the commit survives the directory]
/home/reyerchu/_combo	RECOVER	2 of the 2 files it owns hold bytes main does not have. sha256(tools/ci/test_landing_runtime_preflight_gate.py) = d845ac7505dd943a4760afc470d16ba67f7111f3697b2d065a198f5af40f317c here, a8b08838f22fc007ff2b9512fb644f158d3dd4811c7d399f098ee688d4f17795 on main (+7/-222 lines vs main); that file is python, 283 lines — The landing must REFUSE ONCE when it cannot run the protected test runtime. [worktree HEAD when judged: cf20895ed94 -- re-measure before acting; these hosts are live] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. It IS preserved: commit cf20895ed94 is a parent of harvest/rescue-8HD-7-1-vibe-ic on origin, so `git fetch origin harvest/rescue-8HD-7-1-vibe-ic && git checkout cf20895ed94` restores it even if the directory goes.]
/home/reyerchu/_cond	LANDED	whole tree dfa11a241f7 is byte-for-byte a tree origin/main publishes, at 8929afd8f57 (2026-08-20), against main a00f53f2094. [worktree HEAD when judged: 8929afd8f57 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `docs/step-0-5ic` in the clone, so the commit survives the directory]
/home/reyerchu/_conftest	RECOVER	51 of the 165 files it owns hold bytes main does not have. sha256(benchmark-data/ic/INDEX.md) = ef98fd8a589957473005e5a5113c87e1f031e386c63bdb202f31b249c1df7ea2 here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 84 lines — `benchmark-data/ic/` — what each published cell IS [worktree HEAD when judged: 4f644a64313 -- re-measure before acting; these hosts are live] [**DELETING THIS DIRECTORY DESTROYS THE COMMIT**: its head is on no ref in the clone, so the worktree's own HEAD is the only pointer to it. It IS preserved: commit 4f644a64313 is a parent of harvest/rescue-8HD-7-1-vibe-ic on origin, so `git fetch origin harvest/rescue-8HD-7-1-vibe-ic && git checkout 4f644a64313` restores it even if the directory goes.]
/home/reyerchu/_dc63	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 4 modified + 3 new non-ignored file(s) that are on no branch at all. sha256(UNCOMMITTED[NEW:tools/ci/audit_63x9.sh) = (not on disk) here, - on main (-); that file is (not on disk) [worktree HEAD when judged: 116bcb5a82e -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `H_cnt` in the clone, so the commit survives the directory]
/home/reyerchu/_f4_cache_wt	RECOVER	4 of the 4 files it owns hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = 43c2ecc6a65292ba93513229c909f549709b165ac22d59fd1e5cd051de24cfe2 here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+188/-841 lines vs main); that file is shell, 901 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [worktree HEAD when judged: e951898bb63 -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `perf/front4-targeted-arm-exact-repeat-cache` in the clone, so the commit survives the directory]
/home/reyerchu/_finalbytes	RECOVER	10 of the 22 files it owns hold bytes main does not have. sha256(tools/ci/protected_landing_transition.json) = 0b79799fcc2660a5bc2762ccbd69a1eabd5b409f7cf2a940767ad992ca88eedc here, cc2abdd9d01beeb5269d62eb7e757cfd0deff57a6bcfab9b3b5bc7471ce654f5 on main (+1/-1 lines vs main); that file is json, 1 lines — {"current":{"files":[{"blob_oid":"51e5aea2fb682b23c67e9927a8fe5c800eaeed4d","mode":"100644","path":"tools/ci/_gate_dispatch.sh","sha256":"bc52987bafe4 [worktree HEAD when judged: dbd24f3145d -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `rescue/batch1_final` in the clone, so the commit survives the directory]
/home/reyerchu/_fix1	RECOVER	4 of the 8 files it owns hold bytes main does not have. sha256(README.md) = 7a42c90dbe0cbedbe28865154df4dc53c0e2ee7a3bbe0f3571c00432beec266b here, 2e9435de94f1cbecfc3f3390d1ad687ed762e7ca370d1a392648d42dfeb38871 on main (+13/-22 lines vs main); that file is markdown, 548 lines — Vibe-IC [worktree HEAD when judged: cc24863af5c -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `fix/bound-the-landing-wait` in the clone, so the commit survives the directory]
/home/reyerchu/_fix1710	RECOVER	5 of the 9 files it owns hold bytes main does not have. sha256(README.md) = d6a9d57a622b8757fb7f727fabfcca6eedfa06b9e70a4dc0e6efcf19fd25a6d4 here, 2e9435de94f1cbecfc3f3390d1ad687ed762e7ca370d1a392648d42dfeb38871 on main (+13/-22 lines vs main); that file is markdown, 548 lines — Vibe-IC [worktree HEAD when judged: d3b8d1b11ca -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `fix/1710-v2` in the clone, so the commit survives the directory]
/home/reyerchu/_fixatt	RECOVER	4 of the 5 files it owns hold bytes main does not have. sha256(tools/ci/_gate_dispatch.sh) = d623d51fab6242d4f21242f312f91523626249d275aeaffd5130e52181480e68 here, bc52987bafe4e020b1869252e3d1a18ef7245cc4a4aa5b329072ce66a1d5e67e on main (+85/-281 lines vs main); that file is shell, 1647 lines — tools/ci/_gate_dispatch.sh — how a hygiene gate is RUN and RECORDED. [worktree HEAD when judged: efc01bba225 -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `fix/attestation-outlives-the-pool` in the clone, so the commit survives the directory]
/home/reyerchu/_fixcensus	RECOVER	1 of the 2 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/gatekeeper_prepare_landing.py) = aefaaa8b8a9eaf35cfa42fbc395b91826c23da87ea0a35ba68e3c4925d82377f here, 999f6259621d517c727311136bf167346da0facd3fd2e406b4b1a3f8d2fe0d3d on main (+4/-47 lines vs main); that file is python, 523 lines — gatekeeper_prepare_landing.py — do the mechanical things the landing gate [worktree HEAD when judged: 15dbf2e259a -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `fix/1382-census-timeout-loses-its-declaration` in the clone, so the commit survives the directory]
/home/reyerchu/_fixexcl	RECOVER	4 of the 9 files it owns hold bytes main does not have. sha256(README.md) = 65c4539305cf10ebb28a7879f984aef66c56891779ac283ba2bbb4eb34e508c4 here, 2e9435de94f1cbecfc3f3390d1ad687ed762e7ca370d1a392648d42dfeb38871 on main (+13/-22 lines vs main); that file is markdown, 548 lines — Vibe-IC [worktree HEAD when judged: 37ebccd61df -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `fix/stale-exclusion-after-the-corpus-moved` in the clone, so the commit survives the directory]
/home/reyerchu/_fixlane	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 5 modified + 1 new non-ignored file(s) that are on no branch at all. sha256(UNCOMMITTED[MOD:tools/ci/protected_landing_transition.json) = (not on disk) here, - on main (-); that file is (not on disk) [worktree HEAD when judged: 7c376e34811 -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `fix/landing-gate-host-pytest-lane` in the clone, so the commit survives the directory]
/home/reyerchu/_fixloc	RECOVER	3 of the 8 files it owns hold bytes main does not have. sha256(README.md) = 00afea5ec6b69434d8091e9441313318e310cce4f8397342409437a453bcfe7d here, 2e9435de94f1cbecfc3f3390d1ad687ed762e7ca370d1a392648d42dfeb38871 on main (+13/-22 lines vs main); that file is markdown, 548 lines — Vibe-IC [worktree HEAD when judged: 2784982b708 -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `fix/landing-is-one-commit-scope` in the clone, so the commit survives the directory]
